Seq|Sotre_nm|Address|Telephone|Category|Ycoordinate|Xcoordinate
1201|울산신정DT |울산광역시 남구 문수로 435 (신정동)|1522-3232|DT 매장|35.5336116|129.3011209
1202|울산호계DT |울산광역시 북구 산업로 1464 (신천동)|1522-3232|DT 매장|35.6379527|129.3452991
1203|울산북구청DT |울산광역시 북구 산업로 1011 (연암동)|1522-3232|DT 매장|35.583521|129.358882
1204|울산진장 |울산광역시 북구 진장17길 10 (진장동)|1522-3232||35.562433|129.356469
1205|울산정자비치DT |울산광역시 북구 동해안로 1601 (산하동)|1522-3232|DT 매장|35.628685|129.440824
1206|울산화봉 |울산광역시 북구 화봉로 75 (화봉동)|1522-3232||35.588615|129.367334
1207|울산간절곶 |울산광역시 울주군 서생면 대송리 25-18|1522-3232|리저브 매장|35.3590048|129.3591978
1208|울산MBC DT |울산광역시 중구 번영로 434 (복산동)|1522-3232|DT 매장|35.561657|129.332358
1209|울산성안 |울산광역시 중구 성안12길 45 (성안동)|1522-3232||35.577829|129.324413
1210|울산성남삼거리 |울산광역시 중구 젊음의2거리 33 (성남동)|1522-3232||35.553215|129.320479
1211|울산성남동 |울산광역시 중구 젊음의거리 74 (성남동)|1522-3232||35.55396882|129.32119
1212|울산태화 |울산광역시 중구 신기길 103, (1층,2층 전체) (태화동)|1522-3232||35.550548|129.298364
1213|현대동구 |울산광역시 동구 방어진순환도로 899 (서부동) 현대백화점주차장|1522-3232||35.52114999|129.4317341
1214|울산테라스파크 |울산광역시 동구 방어진순환도로 652 (일산동)|1522-3232||35.499635|129.429599
1215|신림사거리 |서울특별시 관악구 남부순환로 1619 (신림동)|1522-3232||37.484768|126.930467
1216|신림역포도몰 |서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)|1522-3232||37.48385383|126.9301799
1217|신림 |서울특별시 관악구 신림로 355-1 (신림동)|1522-3232||37.48609493|126.9291602
1218|서울대입구역 |서울특별시 관악구 남부순환로 1812 (봉천동)|1522-3232||37.48118|126.951324
1219|서울대역 |서울특별시 관악구 남부순환로 1817 (봉천동)|1522-3232||37.481599|126.9522
1220|관악서울대입구R |서울특별시 관악구 관악로 158 (봉천동)|1522-3232|리저브 매장|37.479343|126.95278
1221|보라매대교 |서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 (봉천동)|1522-3232||37.491449|126.925432
1222|보라매공원R |서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)|1522-3232|리저브 매장|37.49226213|126.9233457
1223|신대방삼거리역 |서울특별시 동작구 상도로 102 (상도동)|1522-3232||37.499914|126.931766
1224|숭실대입구역 |서울특별시 동작구 상도로 354 (상도동)|1522-3232||37.4968346|126.9527123
1225|인천강화DT |인천광역시 강화군 강화읍 강화대로 343 |1522-3232|DT 매장|37.7426|126.4916
1226|경인교대입구역DT |인천광역시 계양구 계양대로 131 (작전동)|1522-3232|DT 매장|37.5355197|126.722153
1227|인천계양 |인천광역시 계양구 장제로 808 (계산동)|1522-3232||37.5398491|126.7350019
1228|인천작전 |인천광역시 계양구 계양대로 37, 1층 (작전동)|1522-3232||37.527064|126.721981
1229|인천학익DT |인천광역시 미추홀구 매소홀로 368 (학익동)|1522-3232|DT 매장|37.4403818|126.6627574
1230|인천용현DT |인천광역시 미추홀구 아암대로 107 (용현동)|1522-3232|DT 매장|37.4523373|126.6325809
1231|주안역 |인천광역시 미추홀구 주안로 100, 1-2층 (주안동)|1522-3232||37.463837|126.68074
1232|인하대 |인천광역시 미추홀구 인하로 59 (용현동)|1522-3232||37.451827|126.654969
1233|송림트레이더스 |인천광역시 동구 봉수대로 82, 이마트 트레이더스송림점1층 (송림동)|1522-3232||37.48307|126.66043
1234|인천갈산DT |인천광역시 부평구 장제로 371 (갈산동)|1522-3232|DT 매장|37.5189106|126.7321159
1235|인천삼산 |인천광역시 부평구 길주로 643 (삼산동)|1522-3232||37.507296|126.734181
1236|부평사거리 |인천광역시 부평구 부평문화로 52, 1~2층 (부평동)|1522-3232||37.493886|126.721952
1237|부평시장역 |인천광역시 부평구 부평대로 60, 현대해상화재보험 1층 (부평동)|1522-3232||37.496786|126.72307
1238|부평 |인천광역시 부평구 경원대로 1397 (부평동)|1522-3232||37.49158659|126.7244861
1239|동암역 |인천광역시 부평구 동암광장로 14, 1~2층 (십정동)|1522-3232||37.471537|126.702361
1240|부평역 |인천광역시 부평구 경원대로 1377, 1-4층 (부평동)|1522-3232||37.491434|126.722134
1241|부평GM |인천광역시 부평구 부평대로 233 (청천동)|1522-3232||37.512313|126.710236
1242|인천스퀘어원 |인천광역시 연수구 청능대로 210 (동춘동)|1522-3232||37.406269|126.683786
1243|인천동춘DT |인천광역시 연수구 앵고개로 171 (동춘동)|1522-3232|DT 매장|37.41243|126.664447
1244|인천송도 |인천광역시 연수구 컨벤시아대로 55 (송도동, 송도이안)|1522-3232||37.397041|126.651825
1245|송도트리플R |인천광역시 연수구 송도과학로16번길 33-1 (송도동)|1522-3232|리저브 매장|37.380763|126.659213
1246|인천송도DT |인천광역시 연수구 하모니로 136 (송도동)|1522-3232|DT 매장|37.384821|126.644284
1247|인천연수 |인천광역시 연수구 용담로 115 (연수동) 105,106,203호|1522-3232||37.415072|126.677781
1248|송도캠퍼스타운역 |인천광역시 연수구 송도과학로27번길 55 (송도동) 롯데캠퍼스타운|1522-3232||37.387483|126.663494
1249|송도커넬워크 |인천광역시 연수구 아트센터대로 131 (송도동)|1522-3232||37.399483|126.636786
1250|송도센트럴파크 |인천광역시 연수구 센트럴로 194 (송도동)|1522-3232||37.39523|126.640539
1251|연수이마트 |인천광역시 연수구 경원대로 184 (동춘동)|1522-3232||37.404386|126.681528
1252|송도현대아울렛 |인천광역시 연수구 송도국제대로 123 (송도동)|1522-3232||37.381314|126.657929
1253|검단사거리역 |인천광역시 서구 완정로 172 (마전동)|1522-3232||37.6025256|126.6574188
1254|인천청라센트럴 |인천광역시 서구 청라커낼로 300 (청라동, 청라센트럴에일린의뜰)|1522-3232||37.5343559|126.6492859
1255|인천청라한신 |인천광역시 서구 청라커낼로260번길 27 (청라동)|1522-3232||37.532212|126.647401
1256|인천당하DT |인천광역시 서구 원당대로 668 (당하동)|1522-3232|DT 매장|37.593418|126.675556
1257|인천청라타워돔 |인천광역시 서구 중봉대로 612번길 10-17|1522-3232||37.533884|126.652098
1258|인천서구청DT |인천광역시 서구 서곶로 277 (심곡동)|1522-3232|DT 매장|37.5424157|126.67636
1259|인천청라 |인천광역시 서구 중봉대로 586번길 19|1522-3232||37.531852|126.652141
1260|부평삼거리역DT |인천광역시 남동구 경인로 750 (간석동)|1522-3232|DT 매장|37.476788|126.710148
1261|인천구월아시아드 |인천광역시 남동구 인하로 556 (구월동)|1522-3232||37.442715|126.708511
1262|인천터미널사거리 |인천광역시 남동구 예술로 126 (구월동)|1522-3232||37.44526|126.700865
1263|인천서창 |인천광역시 남동구 서창남로 51 (서창동) 101,102,103호|1522-3232||37.424128|126.749997
1264|인천간석DT |인천광역시 남동구 경원대로 974 (간석동)|1522-3232|DT 매장|37.469719|126.690745
1265|인천예술회관역 |인천광역시 남동구 예술로 174 (구월동) 흥국생명|1522-3232||37.449472|126.701438
1266|구월로데오 |인천광역시 남동구 인하로 497-22, 2층 (구월동)|1522-3232||37.44420071|126.7021764
1267|구월길병원 |인천광역시 남동구 남동대로 773, , 14 삼성화재 인천사옥 (구월동)|1522-3232||37.45167435|126.7074902
1268|인천구월 |인천광역시 남동구 예술로 138 (구월동)|1522-3232||37.4462001|126.7009972
1269|인천논현 |인천광역시 남동구 논고개로 93, 111,112, 206, 207호 (논현동)|1522-3232||37.400003|126.724387
1270|영종하늘도시 |인천광역시 중구 하늘중앙로195번길 15 (중산동)|1522-3232||37.48942|126.56146
1271|인천공항T2출국 |인천광역시 중구 공항로 272 (운서동)|1522-3232||37.4691084|126.4346961
1272|인천공항T2에어 |인천광역시 중구 공항로 272 (운서동) 제2여객터미널 3층 탑승지역 25-235|1522-3232||37.465769|126.433126
1273|인천공항T2입국 |인천광역시 중구 공항로 272 (운서동) 제2여객터미널 1층 환영홀지역 23-202|1522-3232||37.46783|126.4323
1274|영종도운서역 |인천광역시 중구 신도시남로142번길 17 (운서동)|1522-3232||37.493991|126.492667
1275|인천공항중앙 |인천광역시 중구 공항로 272 (운서동) 인천국제공항여객터미널 FB-P5-73|1522-3232||37.449611|126.450031
1276|인천공항랜드 |인천광역시 중구 공항로 272 (운서동) 인천공항|1522-3232||37.446784|126.452879
1277|신림사거리 |서울특별시 관악구 남부순환로 1619 (신림동)|1522-3232||37.484768|126.930467
1278|신림역포도몰 |서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)|1522-3232||37.48385383|126.9301799
1279|신림 |서울특별시 관악구 신림로 355-1 (신림동)|1522-3232||37.48609493|126.9291602
1280|서울대입구역 |서울특별시 관악구 남부순환로 1812 (봉천동)|1522-3232||37.48118|126.951324
1281|서울대역 |서울특별시 관악구 남부순환로 1817 (봉천동)|1522-3232||37.481599|126.9522
1282|관악서울대입구R |서울특별시 관악구 관악로 158 (봉천동)|1522-3232|리저브 매장|37.479343|126.95278
1283|보라매대교 |서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 (봉천동)|1522-3232||37.491449|126.925432
1284|보라매공원R |서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)|1522-3232|리저브 매장|37.49226213|126.9233457
1285|신대방삼거리역 |서울특별시 동작구 상도로 102 (상도동)|1522-3232||37.499914|126.931766
1286|숭실대입구역 |서울특별시 동작구 상도로 354 (상도동)|1522-3232||37.4968346|126.9527123
1287|동해DT |강원도 동해시 중앙로 219 (천곡동)|1522-3232|DT 매장|37.520193|129.114767
1288|설악쏘라노 |강원도 속초시 미시령로2983번길 111 (장사동)|1522-3232||38.21059|128.528526
1289|속초DT |강원도 속초시 동해대로 4114 (조양동)|1522-3232|DT 매장|38.1898709|128.5844124
1290|속초중앙로 |강원도 속초시 중앙로 123 (금호동)|1522-3232||38.202593|128.589453
1291|춘천구봉산R |강원도 춘천시 동면 순환대로 1154-63 |1522-3232|리저브 매장|37.888306|127.776182
1292|춘천후평DT |강원도 춘천시 후석로 318 (후평동)|1522-3232|DT 매장|37.879435|127.750579
1293|춘천석사DT |강원도 춘천시 후석로 13 (석사동)|1522-3232|DT 매장|37.856608|127.739326
1294|춘천명동 |강원도 춘천시 중앙로 57 (중앙로2가)|1522-3232||37.87999215|127.7275212
1295|춘천이마트 |강원도 춘천시 경춘로 2353 (온의동) E-마트 춘천점내 1층|1522-3232||37.86381381|127.71833
1296|강원대 |강원도 춘천시 서부대성로 243-1 (효자동)|1522-3232||37.872749|127.745062
1297|비발디파크 |강원도 홍천군 한치골길 262 (서면) 대명비발디파크|1522-3232||37.645094|127.682234
1298|오션월드 |강원도 홍천군 한치골길 262 (서면) 대명비발디파크 오션월드|1522-3232||37.648815|127.686053
1299|강릉송정DT |강원도 강릉시 경강로 2400 (송정동)|1522-3232|DT 매장|37.771851|128.922839
1300|강릉강문해변 |강원도 강릉시 창해로350번길 3 (강문동)|1522-3232||37.794712|128.918555
1301|강릉교동광장 |강원도 강릉시 교동광장로 114 (교동)|1522-3232||37.764312|128.877061
1302|강릉중앙로 |강원도 강릉시 경강로 2096 (임당동)|1522-3232||37.7544531|128.8962224
1303|강릉안목항 |강원도 강릉시 창해로14번길 40 (견소동)|1522-3232||37.771376|128.948725
1304|소노델피노 |강원도 고성군 토성면 미시령옛길 1153|1522-3232||38.212094|128.493948
1305|원주반곡DT |강원도 원주시 동부순환로 37 (반곡동)|1522-3232|DT 매장|37.319904|127.97157
1306|원주명륜DT |강원도 원주시 남원로 588 (명륜동)|1522-3232|DT 매장|37.335971|127.949754
1307|원주무실 |강원도 원주시 능라동길 73 (무실동)|1522-3232||37.332972|127.930448
1308|원주혁신도시 |강원도 원주시 혁신로 61 (반곡동)|1522-3232||37.323157|127.980611
1309|원주터미널 |강원도 원주시 서원대로 178 (단계동)|1522-3232||37.343887|127.9311
1310|신림사거리 |서울특별시 관악구 남부순환로 1619 (신림동)|1522-3232||37.484768|126.930467
1311|신림역포도몰 |서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)|1522-3232||37.48385383|126.9301799
1312|신림 |서울특별시 관악구 신림로 355-1 (신림동)|1522-3232||37.48609493|126.9291602
1313|서울대입구역 |서울특별시 관악구 남부순환로 1812 (봉천동)|1522-3232||37.48118|126.951324
1314|서울대역 |서울특별시 관악구 남부순환로 1817 (봉천동)|1522-3232||37.481599|126.9522
1315|관악서울대입구R |서울특별시 관악구 관악로 158 (봉천동)|1522-3232|리저브 매장|37.479343|126.95278
1316|보라매대교 |서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 (봉천동)|1522-3232||37.491449|126.925432
1317|보라매공원R |서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)|1522-3232|리저브 매장|37.49226213|126.9233457
1318|신대방삼거리역 |서울특별시 동작구 상도로 102 (상도동)|1522-3232||37.499914|126.931766
1319|숭실대입구역 |서울특별시 동작구 상도로 354 (상도동)|1522-3232||37.4968346|126.9527123
1320|김해구산DT |경상남도 김해시 김해대로 1918 (구산동)|1522-3232|DT 매장|35.255678|128.866418
1321|김해진영DT |경상남도 김해시 진영읍 여래로20번길 34-26 |1522-3232|DT 매장|35.3058947|128.7313911
1322|신세계김해R |경상남도 김해시 전하로304번길 24 (외동) 신세계백화점 1층|1522-3232|리저브 매장|35.229471|128.872823
1323|김해이마트 |경상남도 김해시 전하로304번길 24 (외동) 김해 이마트 1층|1522-3232||35.229471|128.872823
1324|김해인제대 |경상남도 김해시 인제로 168 (어방동)|1522-3232||35.2436107|128.904162
1325|김해대로DT |경상남도 김해시 김해대로 (삼정동)|1522-3232|DT 매장|35.227992|128.896545
1326|김해외동DT |경상남도 김해시 분성로 146 (외동)|1522-3232|DT 매장|35.2293661|128.8627976
1327|김해율하 |경상남도 김해시 율하3로91번길 30-5|1522-3232|리저브 매장|35.176597|128.812782
1328|김해삼계 |경상남도 김해시 가야로 182 (삼계동)|1522-3232||35.261527|128.871614
1329|김해내동 |경상남도 김해시 경원로 67 (내동)|1522-3232||35.2371519|128.8675208
1330|밀양DT |경상남도 밀양시 밀양대로 1792 (삼문동)|1522-3232|DT 매장|35.4853274|128.7512487
1331|경남사천DT |경상남도 사천시 사천읍 사천대로 1844|1522-3232|DT 매장|35.081409|128.083669
1332|사천벌리 |경상남도 사천시 주공로 31 (벌리동)|1522-3232||34.9411367|128.0863809
1333|진주평거 |경상남도 진주시 진양호로 206 BYC빌딩1층|1522-3232||35.172324|128.060063
1334|진주칠암DT |경상남도 진주시 진주대로829번길 2 (주약동)|1522-3232|DT 매장|35.174907|128.092942
1335|경남과기대 |경상남도 진주시 동진로 34 (칠암동)|1522-3232||35.1789792|128.0947936
1336|진주중안 |경상남도 진주시 진양호로527번길 3 (중안동)|1522-3232||35.192977|128.082987
1337|진주신안 |경상남도 진주시 진양호로 353 (신안동)|1522-3232||35.184237|128.067852
1338|진주경상대 |경상남도 진주시 진주대로 510 (가좌동)|1522-3232||35.15241245|128.1057139
1339|마산회원DT |경상남도 창원시 마산회원구 3·15대로 518 (회원동)|1522-3232|DT 매장|35.2206567|128.5744344
1340|창원상남로 |경상남도 창원시 성산구 상남로 88 (상남동)|1522-3232||35.2213|128.681
1341|마산역DT |경상남도 창원시 마산회원구 3·15대로 715 (석전동)|1522-3232|DT 매장|35.2362004|128.5805449
1342|마산해안대로DT |경상남도 창원시 마산합포구 해안대로 383 (오동동)|1522-3232|DT 매장|35.204197|128.580572
1343|진해자은DT |경상남도 창원시 진해구 진해대로 962 (자은동)|1522-3232|DT 매장|35.143793|128.706881
1344|창원역DT |경상남도 창원시 의창구 의창대로 68 (팔용동)|1522-3232|DT 매장|35.257066|128.607861
1345|창원호계DT |경상남도 창원시 마산회원구 내서읍 호원로 315 |1522-3232|DT 매장|35.261507|128.523036
1346|창원마창대교 |경상남도 창원시 성산구 삼귀로 159 (귀곡동)|1522-3232||35.170623|128.597273
1347|삼성창원병원 |경상남도 창원시 마산회원구 팔용로 158 (합성동)|1522-3232||35.242951|128.592019
1348|마산터미널 |경상남도 창원시 마산회원구 합성남로 6-1 (합성동)|1522-3232||35.2381341|128.58327
1349|창원상남사거리 |경상남도 창원시 성산구 단정로 25|1522-3232||35.2201968|128.6834225
1350|진해용원 |경상남도 창원시 진해구 안골로 336 (용원동) 형제빌딩|1522-3232||35.101122|128.809896
1351|창원팔용 |경상남도 창원시 의창구 팔용로 419 (팔용동)|1522-3232||35.254521|128.611915
1352|창원리베라 |경상남도 창원시 성산구 중앙대로100번길 9, 리베라컨벤션 (상남동)|1522-3232||35.223387|128.680163
1353|창원상남중앙 |경상남도 창원시 성산구 마디미로 20, 유탑프라자 (상남동)|1522-3232||35.222756|128.684363
1354|창원상남동R |경상남도 창원시 성산구 상남로 132 (상남동)|1522-3232|리저브 매장|35.22446767|128.6839546
1355|신세계마산 |경상남도 창원시 마산합포구 합포로 251 (산호동) 신세계백화점 내 지하1층|1522-3232||35.21960023|128.5863581
1356|창원시티세븐 |경상남도 창원시 의창구 원이대로 320 (대원동) 더시티세븐 시티세븐|1522-3232||35.24025455|128.6527585
1357|경남대 |경상남도 창원시 마산합포구 월영남로 3 (해운동)|1522-3232||35.178461|128.5586
1358|창원용지호수 |경상남도 창원시 의창구 용지로169번길 1 (용호동)|1522-3232||35.229881|128.68189
1359|통영이마트 |경상남도 통영시 광도면 죽림4로 9|1522-3232||34.887148|128.418047
1360|거제대로DT |경상남도 거제시 거제대로 4521 (수월동)|1522-3232|DT 매장|34.894667|128.641559
1361|거제고현 |경상남도 거제시 거제중앙로 1936 (고현동)|1522-3232||34.8907709|128.6221848
1362|소노캄거제 |경상남도 거제시 일운면 거제대로 2660, 소노캄거제 1층|1522-3232||34.843522|128.70264
1363|거제옥포 |경상남도 거제시 옥포대첩로 38 (옥포동)|1522-3232||34.89353088|128.691816
1364|디큐브거제 |경상남도 거제시 장평로 12 (장평동)|1522-3232||34.891009|128.616632
1365|남양산IC DT |경상남도 양산시 동면 양산대로 532 |1522-3232|DT 매장|35.319987|129.030485
1366|양산증산역 |경상남도 양산시 물금읍 증산역로 177 |1522-3232||35.310553|129.009815
1367|양산가촌 |경상남도 양산시 물금읍 야리로 25 |1522-3232||35.317005|129.001429
1368|양산덕계DT |경상남도 양산시 웅상대로 860 (덕계동)|1522-3232|DT 매장|35.375986|129.155662
1369|양산터미널 |경상남도 양산시 양산역1길 7 (중부동) 양산시외버스터미널|1522-3232||35.3353404|129.02685
1370|양산범어 |경상남도 양산시 물금읍 범어로 62|1522-3232||35.329017|129.014136
1371|양산이마트 |경상남도 양산시 양산역6길 12, 양산이마트 1층 (중부동)|1522-3232||35.337026|129.026484
1372|신림사거리 |서울특별시 관악구 남부순환로 1619 (신림동)|1522-3232||37.484768|126.930467
1373|신림역포도몰 |서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)|1522-3232||37.48385383|126.9301799
1374|신림 |서울특별시 관악구 신림로 355-1 (신림동)|1522-3232||37.48609493|126.9291602
1375|서울대입구역 |서울특별시 관악구 남부순환로 1812 (봉천동)|1522-3232||37.48118|126.951324
1376|서울대역 |서울특별시 관악구 남부순환로 1817 (봉천동)|1522-3232||37.481599|126.9522
1377|관악서울대입구R |서울특별시 관악구 관악로 158 (봉천동)|1522-3232|리저브 매장|37.479343|126.95278
1378|보라매대교 |서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 (봉천동)|1522-3232||37.491449|126.925432
1379|보라매공원R |서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)|1522-3232|리저브 매장|37.49226213|126.9233457
1380|신대방삼거리역 |서울특별시 동작구 상도로 102 (상도동)|1522-3232||37.499914|126.931766
1381|숭실대입구역 |서울특별시 동작구 상도로 354 (상도동)|1522-3232||37.4968346|126.9527123
1382|경산중방DT |경상북도 경산시 경안로 222 (중방동)|1522-3232|DT 매장|35.827736|128.736944
1383|영남대아트센터 |경상북도 경산시 대학로 280 (대동) 영남대학교|1522-3232||35.8321641|128.7518856
1384|영남대중앙도서관 |경상북도 경산시 대학로 280 (조영동) 영남대학교|1522-3232||35.8331655|128.7580143
1385|영남대 |경상북도 경산시 청운로 16, 1~3층 (대동)|1522-3232||35.836968|128.753065
1386|대구가톨릭대 |경상북도 경산시 하양읍 하양로 18|1522-3232||35.907786|128.812463
1387|경산이마트 |경상북도 경산시 옥산로 227 (중산동) 경산이마트|1522-3232||35.83571847|128.7197969
1388|경산임당역DT |경상북도 경산시 대학로 208 (계양동)|1522-3232|DT 매장|35.8335414|128.7454908
1389|경주보문 |경상북도 경주시 보문로 537 (천군동)|1522-3232||35.836607|129.284983
1390|경주터미널DT |경상북도 경주시 태종로 686 (사정동)|1522-3232|DT 매장|35.838226|129.203324
1391|경주황성 |경상북도 경주시 황성로1번길 4 (황성동)|1522-3232||35.8638933|129.2129811
1392|경주대릉원 |경상북도 경주시 첨성로 125 (황남동)|1522-3232||35.8339927|129.2149807
1393|경주보문호수DT |경상북도 경주시 보문로 132-6 (북군동)|1522-3232|DT 매장|35.8532391|129.2686877
1394|경주중앙 |경상북도 경주시 원효로 105-1 (노동동)|1522-3232||35.842119|129.212469
1395|경주보문로DT |경상북도 경주시 보문로 510-6, 외 1번지(신평동 719-220) (천군동)|1522-3232|DT 매장|35.838831|129.285953
1396|구미상모DT |경상북도 구미시 금오대로 439 (상모동)|1522-3232|DT 매장|36.0823172|128.3563847
1397|구미도량DT |경상북도 구미시 야은로 312 (도량동)|1522-3232|DT 매장|36.138474|128.316815
1398|구미옥계 |경상북도 구미시 옥계북로 20 (양포동)|1522-3232||36.138285|128.419563
1399|구미시청DT |경상북도 구미시 송정대로 27 (송정동)|1522-3232|DT 매장|36.1176314|128.3416068
1400|구미인의 |경상북도 구미시 인동중앙로 15 (인의동)|1522-3232||36.1069986|128.4207103
1401|구미금오산DT |경상북도 구미시 금오산로 205 (남통동)|1522-3232|DT 매장|36.12245|128.323746
1402|구미 |경상북도 구미시 구미중앙로 94 (원평동)|1522-3232||36.12817066|128.3326941
1403|구미인동 |경상북도 구미시 인동가산로 9-3, 노블레스타워 1층 (황상동)|1522-3232||36.10809343|128.4183751
1404|구미공단 |경상북도 구미시 1공단로 212, HALLA SIGMA VALLEY 106 (공단동)|1522-3232||36.101533|128.385933
1405|포항쌍용DT |경상북도 포항시 남구 중흥로 122 (상도동)|1522-3232|DT 매장|36.0155|129.352589
1406|포항오천 |경상북도 포항시 남구 오천읍 원동로 15|1522-3232||35.9642032|129.4027158
1407|포항대도동 |경상북도 포항시 남구 포스코대로 340 (대도동)|1522-3232||36.0176223|129.3602692
1408|포항대이 |경상북도 포항시 남구 포스코대로 124 (대잠동)|1522-3232||36.025372|129.339307
1409|포항이마트 |경상북도 포항시 남구 냉천로 10, 이마트 포항점 1층 (인덕동)|1522-3232||35.991402|129.398459
1410|포항애비뉴 |경상북도 포항시 남구 중흥로 77 (상도동) 밸류플러스복합빌딩|1522-3232||36.013016|129.34869
1411|포항시청 |경상북도 포항시 남구 시청로 5 (대잠동)|1522-3232||36.018247|129.342089
1412|문경새재 |경상북도 문경시 새재로 906 (문경읍)|1522-3232||36.759398|128.077572
1413|김천구미역 |경상북도 김천시 혁신3로 26 (율곡동)|1522-3232||36.116366|128.181653
1414|김천시청DT |경상북도 김천시 시청로 47 (대신동)|1522-3232|DT 매장|36.132504|128.11759
1415|안동이마트 |경상북도 안동시 옥동1길 2 (옥동)|1522-3232||36.558505|128.699308
1416|안동병원 |경상북도 안동시 앙실로 11 (수상동)|1522-3232||36.547024|128.70064
1417|안동시청 |경상북도 안동시 서동문로 173 (삼산동)|1522-3232||36.5663574|128.7311385
1418|안동옥동 |경상북도 안동시 경북대로 379 (옥동)|1522-3232||36.563324|128.70213
1419|포항죽도DT |경상북도 포항시 북구 새천년대로 486 699-1 에스오일|1522-3232|DT 매장|36.018521|129.347918
1420|포항장성DT |경상북도 포항시 북구 새천년대로 1255 (장성동)|1522-3232|DT 매장|36.074535|129.384214
1421|포항양덕 |경상북도 포항시 북구 장량로 162 (양덕동)|1522-3232||36.0815505|129.3981614
1422|포항중앙 |경상북도 포항시 북구 불종로 41 (신흥동)|1522-3232||36.038713|129.364099
1423|포항영일대비치 |경상북도 포항시 북구 삼호로 186 (항구동)|1522-3232||36.0549919|129.3769806
1424|신림사거리 |서울특별시 관악구 남부순환로 1619 (신림동)|1522-3232||37.484768|126.930467
1425|신림역포도몰 |서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)|1522-3232||37.48385383|126.9301799
1426|신림 |서울특별시 관악구 신림로 355-1 (신림동)|1522-3232||37.48609493|126.9291602
1427|서울대입구역 |서울특별시 관악구 남부순환로 1812 (봉천동)|1522-3232||37.48118|126.951324
1428|서울대역 |서울특별시 관악구 남부순환로 1817 (봉천동)|1522-3232||37.481599|126.9522
1429|관악서울대입구R |서울특별시 관악구 관악로 158 (봉천동)|1522-3232|리저브 매장|37.479343|126.95278
1430|보라매대교 |서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 (봉천동)|1522-3232||37.491449|126.925432
1431|보라매공원R |서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)|1522-3232|리저브 매장|37.49226213|126.9233457
1432|신대방삼거리역 |서울특별시 동작구 상도로 102 (상도동)|1522-3232||37.499914|126.931766
1433|숭실대입구역 |서울특별시 동작구 상도로 354 (상도동)|1522-3232||37.4968346|126.9527123
1434|전남광양DT |전라남도 광양시 중마중앙로 143 |1522-3232|DT 매장|34.943156|127.69796
1435|목포터미널DT |전라남도 목포시 영산로 495|1522-3232|DT 매장|34.8101683|126.4169697
1436|목포하당 |전라남도 목포시 백년대로 293 (상동)|1522-3232||34.803958|126.419806
1437|목포북항DT |전라남도 목포시 고하대로 694 (산정동)|1522-3232|DT 매장|34.8086337|126.3732658
1438|목포옥암 |전라남도 목포시 백년대로375번길 1 (옥암동)|1522-3232||34.807386|126.4272671
1439|목포평화광장 |전라남도 목포시 미항로 137 (상동)|1522-3232||34.796986|126.43495
1440|목포남악 |전라남도 무안군 남악3로82번길 11|1522-3232||34.8131423|126.4617254
1441|순천연향 |전라남도 순천시 연향번영길 118 (연향동)|1522-3232||34.952252|127.518725
1442|순천신대 |전라남도 순천시 해룡면 향매로 99 |1522-3232||34.933509|127.550306
1443|순천호수공원 |전라남도 순천시 왕지2길 17 (왕지동)|1522-3232||34.968146|127.523261
1444|순천조례 |전라남도 순천시 비봉2길 9 (조례동)|1522-3232||34.971612|127.520805
1445|여수해양공원 |전라남도 여수시 이순신 광장로 192|1522-3232||34.738437|127.744285
1446|여수학동DT |전라남도 여수시 도원로 271 (학동)|1522-3232|DT 매장|34.76151|127.660968
1447|여수웅천 |전라남도 여수시 예울마루로 37-53 (웅천동)|1522-3232||34.746166|127.671046
1448|여수둔덕DT |전라남도 여수시 좌수영로 482 (둔덕동)|1522-3232|DT 매장|34.768947|127.697469
1449|여수여서 |전라남도 여수시 여문1로 49 (여서동)|1522-3232||34.752883|127.704195
1450|여수여천 |전라남도 여수시 망마로 39 (학동)|1522-3232||34.75984|127.667034
1451|전남나주 |전라남도 나주시 상야1길 21 (빛가람동)|1522-3232||35.022514|126.788058
1452|신림사거리 |서울특별시 관악구 남부순환로 1619 (신림동)|1522-3232||37.484768|126.930467
1453|신림역포도몰 |서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)|1522-3232||37.48385383|126.9301799
1454|신림 |서울특별시 관악구 신림로 355-1 (신림동)|1522-3232||37.48609493|126.9291602
